MS,commit,author,date,message,branch
25306,4c5c214,Gergely Attila Kiss,"Tue May 10 21:22:33 2022 +0200","add report"," (tag: accepted, origin/version4)"
25306,d2e42d7,Gergely Attila Kiss,"Tue May 10 21:20:53 2022 +0200","update to zenodo v4"," (HEAD -> author, origin/author, origin/HEAD)"
25306,54d6334,Gergely Attila Kiss,"Mon Feb 21 20:25:00 2022 +0100","update report: the .docx readme is updated correctly."," (origin/version3)"
25306,155dcb7,Gergely Attila Kiss,"Wed Jan 12 18:53:38 2022 +0100","update report",""
25306,e2d0fe9,Gergely Attila Kiss,"Wed Jan 12 18:52:25 2022 +0100","add manuscript",""
25306,4db2693,Gergely Attila Kiss,"Wed Jan 12 18:51:10 2022 +0100","run part of the codes and update report",""
25306,a9c6989,Gergely Attila Kiss,"Tue Jan 11 22:37:22 2022 +0100","update to zenodo v3",""
25306,72127c8,Miklos Koren,"Thu Nov 4 11:45:30 2021 +0100","Report"," (origin/version2)"
25306,c5c10b7,Miklos Koren,"Thu Nov 4 11:45:22 2021 +0100","Report",""
25306,af9d1a1,Miklos Koren,"Thu Nov 4 11:30:09 2021 +0100","Edit report before reviewing author branch",""
25306,321b643,Gergely Attila Kiss,"Sat Oct 23 14:41:58 2021 +0200","update report",""
25306,475cb9f,Gergely Attila Kiss,"Sat Oct 23 13:41:10 2021 +0200","update to zenodo v2",""
25306,fc92899,Miklos Koren,"Thu Aug 5 13:25:11 2021 +0200","Report"," (origin/version1)"
25306,12ffc74,Miklos Koren,"Thu Aug 5 13:19:56 2021 +0200","Report",""
25306,68a6c82,Gergely Attila Kiss,"Mon Aug 2 11:49:34 2021 +0200","update repoort",""
25306,c7e1b47,Gergely Attila Kiss,"Mon Aug 2 11:48:28 2021 +0200","run codes, add report",""
25306,3ed0f5f,Gergely Attila Kiss,"Mon Aug 2 10:51:26 2021 +0200","initial commit",""
27157,1e4aaba,Gergely Attila Kiss,"Fri Oct 1 19:20:24 2021 +0200","update report"," (tag: accepted, origin/version3)"
27157,994d82e,Gergely Attila Kiss,"Fri Oct 1 19:04:51 2021 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
27157,c9c7518,Miklos Koren,"Mon Sep 27 09:02:52 2021 +0200","Edit report"," (origin/version2)"
27157,06ab4ee,Gergely Attila Kiss,"Wed Sep 8 22:24:13 2021 +0200","add report",""
27157,cafb7b8,Gergely Attila Kiss,"Wed Sep 8 22:13:57 2021 +0200","update to zenodo v2",""
27157,7936000,Miklos Koren,"Wed Sep 1 18:28:24 2021 +0200","Report"," (origin/version1)"
27157,93e5769,Gergely Attila Kiss,"Mon Aug 9 18:28:19 2021 +0200","run rscript and add report",""
27157,682ad04,Gergely Attila Kiss,"Mon Aug 9 17:16:26 2021 +0200","initial commit",""
25485,bb078f2,Gergely Attila Kiss,"Sun Oct 31 00:31:33 2021 +0200","update report"," (tag: accepted, origin/version3)"
25485,eacfdb2,Gergely Attila Kiss,"Sun Oct 31 00:15:49 2021 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
25485,348536a,Miklos Koren,"Tue Oct 19 17:54:52 2021 +0200","Report"," (origin/version2)"
25485,0322ba2,csokaimola,"Thu Sep 30 13:01:57 2021 +0200","add MS",""
25485,a5a91ee,Imola Csóka,"Thu Sep 30 13:00:36 2021 +0200","Update report.yaml",""
25485,8447d8c,Imola Csóka,"Thu Sep 30 12:48:41 2021 +0200","Update report.yaml",""
25485,cbd0c7d,csokaimola,"Thu Sep 30 12:43:49 2021 +0200","check exhibit vs MS",""
25485,db530fe,csokaimola,"Thu Sep 30 11:06:06 2021 +0200","add files from zenodo https://zenodo.org/record/5530755#.YVV8OH2xXIU version2",""
25485,a02fc70,Miklos Koren,"Wed Sep 1 18:33:55 2021 +0200","Report"," (origin/version1)"
25485,a5d66ca,Miklos Koren,"Wed Sep 1 18:33:40 2021 +0200","Report",""
25485,a24c91f,Gergely Attila Kiss,"Tue Aug 10 11:21:02 2021 +0200","run codes and add report",""
25485,49a6b33,Gergely Attila Kiss,"Mon Aug 9 18:42:54 2021 +0200","initial commit",""
27528,cc53c81,Gergely Attila Kiss,"Fri Sep 3 22:37:39 2021 +0200","update report"," (tag: accepted, origin/version2)"
27528,e40f0f6,Gergely Attila Kiss,"Fri Sep 3 21:38:01 2021 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
27528,860711b,Miklos Koren,"Thu Aug 19 17:02:33 2021 +0200","Report"," (origin/version1)"
27528,c63e067,Miklos Koren,"Thu Aug 19 16:57:37 2021 +0200","Report",""
27528,c58d1d6,Miklos Koren,"Thu Aug 19 16:52:56 2021 +0200","Run from Docker, save dependencies",""
27528,7f1f397,Miklos Koren,"Thu Aug 19 16:53:50 2021 +0200","Report",""
27528,2941592,Miklos Koren,"Thu Aug 19 16:53:35 2021 +0200","Report",""
27528,a417e52,Miklos Koren,"Thu Aug 19 16:52:56 2021 +0200","Run from Docker, save dependencies",""
27528,28a12b1,Miklos Koren,"Thu Aug 19 16:14:55 2021 +0200","Report",""
27528,8419f68,Gergely Attila Kiss,"Mon Aug 16 17:33:15 2021 +0200","update report and checking codes on the server",""
27528,ba5550b,Gergely Attila Kiss,"Mon Aug 16 12:53:33 2021 +0200","run stata codes and add report",""
27528,173ac6c,Gergely Attila Kiss,"Mon Aug 16 12:01:19 2021 +0200","add manuscript",""
27528,ec568f2,Gergely Attila Kiss,"Mon Aug 16 12:00:28 2021 +0200","initial commit",""
26084,6d9cd22,Gergely Attila Kiss,"Fri Oct 15 15:58:38 2021 +0200","update report"," (tag: accepted, origin/version3)"
26084,6da125c,Gergely Attila Kiss,"Fri Oct 15 14:15:03 2021 +0200","add zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
26084,9657afa,Miklos Koren,"Tue Oct 5 22:56:04 2021 +0200","Report"," (origin/version2)"
26084,fb17fd1,Gergely Attila Kiss,"Tue Sep 14 23:07:34 2021 +0200","update report and revisit codes",""
26084,eddea48,Miklos Koren,"Thu Sep 9 16:53:17 2021 +0200","Update report",""
26084,8705ee5,Gergely Attila Kiss,"Tue Aug 24 19:56:48 2021 +0200","update report",""
26084,5250fb3,Gergely Attila Kiss,"Tue Aug 24 18:59:40 2021 +0200","update to zenodo v2",""
26084,14a5ff7,Miklos Koren,"Thu Aug 19 17:10:44 2021 +0200","Report"," (origin/version1)"
26084,176c23a,Gergely Attila Kiss,"Mon Aug 16 19:53:13 2021 +0200","update report",""
26084,13fa56f,Gergely Attila Kiss,"Mon Aug 16 18:05:30 2021 +0200","add report",""
26084,94e2566,Gergely Attila Kiss,"Mon Aug 16 17:42:45 2021 +0200","initial commit",""
29375,a7d0d6a,Miklos Koren,"Thu Aug 19 17:18:53 2021 +0200","Edit report, send to author"," (tag: accepted)"
29375,1879bff,Miklos Koren,"Thu Aug 19 17:16:24 2021 +0200","Report"," (origin/version1)"
29375,3d7b854,Gergely Attila Kiss,"Mon Aug 16 20:35:03 2021 +0200","run matlab codes and add report",""
29375,207274b,Gergely Attila Kiss,"Mon Aug 16 20:23:11 2021 +0200","run stata codes",""
29375,1622ef9,Gergely Attila Kiss,"Mon Aug 16 19:21:36 2021 +0200","add report",""
29375,1d85605,Gergely Attila Kiss,"Mon Aug 16 19:05:26 2021 +0200","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
28434,3175b7f,Gergely Attila Kiss,"Wed Sep 22 10:39:49 2021 +0200","delete left over data readmes"," (HEAD -> author, origin/author, origin/HEAD)"
28434,6854b94,Gergely Attila Kiss,"Wed Sep 22 10:38:25 2021 +0200","add report"," (tag: accepted, origin/version2)"
28434,1fa97e0,Gergely Attila Kiss,"Wed Sep 22 10:07:39 2021 +0200","update to zenodo v2",""
28434,3080d9d,Miklos Koren,"Thu Sep 9 16:41:48 2021 +0200","Report"," (origin/version1)"
28434,cde44c1,Gergely Attila Kiss,"Thu Aug 19 20:08:10 2021 +0200","run codes and add report",""
28434,302a81b,Gergely Attila Kiss,"Thu Aug 19 19:08:05 2021 +0200","initial commit",""
26007,ca25cb0,Gergely Attila Kiss,"Fri Oct 1 20:37:07 2021 +0200","run codes and update report"," (tag: accepted, origin/version2)"
26007,6b58002,Gergely Attila Kiss,"Fri Oct 1 17:58:45 2021 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
26007,4c16ff8,Miklos Koren,"Thu Sep 9 17:03:42 2021 +0200","Report"," (origin/version1)"
26007,9143413,Gergely Attila Kiss,"Tue Aug 24 20:44:02 2021 +0200","add author data to report",""
26007,433a590,Gergely Attila Kiss,"Tue Aug 24 20:37:54 2021 +0200","try running codes and add report",""
26007,eb2fa13,Gergely Attila Kiss,"Tue Aug 24 20:03:25 2021 +0200","initial commit",""
28002,038bfb9,Gergely Attila Kiss,"Wed Sep 15 13:46:30 2021 +0200","update report"," (origin/version2)"
28002,adca49a,Gergely Attila Kiss,"Tue Sep 14 23:17:06 2021 +0200","update to zenodo v3",""
28002,15f2f86,Miklos Koren,"Thu Sep 9 17:09:18 2021 +0200","Report"," (origin/version1)"
28002,d193403,Miklos Koren,"Thu Sep 9 17:09:10 2021 +0200","Report",""
28002,47afcad,Gergely Attila Kiss,"Fri Aug 27 07:35:24 2021 +0200","update report",""
28002,38bfa84,Gergely Attila Kiss,"Tue Aug 24 21:16:52 2021 +0200","checking codes and add report",""
28002,3be3d1f,Gergely Attila Kiss,"Tue Aug 24 20:46:51 2021 +0200","add manuscript"," (HEAD -> author, tag: accepted, origin/author, origin/HEAD)"
28002,864f00e,Gergely Attila Kiss,"Tue Aug 24 20:46:05 2021 +0200","add report",""
28002,ba9c3c5,Gergely Attila Kiss,"Tue Aug 24 20:41:47 2021 +0200","initial commit",""
26197,78742e9,Gergely Attila Kiss,"Sun Sep 12 22:52:28 2021 +0200","update report and try to run codes"," (origin/version2)"
26197,71423cd,csokaimola,"Tue Sep 7 21:32:24 2021 +0200","update report",""
26197,61a3b73,csokaimola,"Tue Sep 7 20:55:37 2021 +0200","commit manuscript"," (HEAD -> author, tag: accepted, origin/author, origin/HEAD)"
26197,e1b58f6,csokaimola,"Tue Sep 7 20:54:44 2021 +0200","update report",""
26197,ace8aa3,csokaimola,"Tue Sep 7 20:45:43 2021 +0200","add version2 files from zenodo",""
26197,5343b55,Miklos Koren,"Wed Sep 1 18:20:23 2021 +0200","Report"," (origin/version1)"
26197,1c8dbbc,Miklos Koren,"Wed Sep 1 18:15:28 2021 +0200","Run code until SCIE_data (not included)",""
26197,5fca552,Gergely Attila Kiss,"Fri Aug 27 20:07:00 2021 +0200","try to run codes and update report",""
26197,9ad77e2,Gergely Attila Kiss,"Fri Aug 27 11:37:41 2021 +0200","try codes and add report base",""
26197,dad6e8e,Gergely Attila Kiss,"Fri Aug 27 07:37:48 2021 +0200","initial commit",""
26902,2f3e3d1,Gergely Attila Kiss,"Wed Dec 8 09:06:31 2021 +0100","update report"," (origin/version4)"
26902,4f5ea73,Gergely Attila Kiss,"Tue Dec 7 21:33:26 2021 +0100","Add files from https://doi.org/10.5281/zenodo.5725476"," (HEAD -> author, origin/author, origin/HEAD)"
26902,34d5eb2,Miklos Koren,"Wed Nov 24 17:48:22 2021 +0100","Report"," (origin/version3)"
26902,7b80522,Miklos Koren,"Wed Nov 24 17:26:40 2021 +0100","Add files from https://zenodo.org/record/5650116",""
26902,1475c2b,Gergely Attila Kiss,"Wed Nov 17 10:28:32 2021 +0100","update report",""
26902,0b51897,Gergely Attila Kiss,"Fri Nov 12 13:39:36 2021 +0100","update to zenodo v1: Nov 5, 2021",""
26902,08eaf32,Miklos Koren,"Fri Nov 5 14:04:57 2021 +0100","Report"," (origin/version2)"
26902,416ef21,Gergely Attila Kiss,"Sat Oct 23 21:49:45 2021 +0200","run codes and update report",""
26902,d484685,Gergely Attila Kiss,"Sat Oct 23 19:46:12 2021 +0200","update to new version from zenodo",""
26902,f82a189,Miklos Koren,"Tue Oct 5 18:57:59 2021 +0200","Report"," (origin/version1)"
26902,02bfd43,Miklos Koren,"Tue Oct 5 18:23:33 2021 +0200","Report",""
26902,55a515e,Miklos Koren,"Tue Oct 5 18:22:54 2021 +0200","Report",""
26902,fed58bf,Gergely Attila Kiss,"Sat Sep 4 19:20:40 2021 +0200","add report",""
26902,db375d9,Gergely Attila Kiss,"Sat Sep 4 19:19:55 2021 +0200","run codes and update gitattributes",""
26902,f88fbfb,Gergely Attila Kiss,"Sat Sep 4 16:38:48 2021 +0200","modify .gitattributes",""
26902,c7c2067,Gergely Attila Kiss,"Sat Sep 4 16:29:51 2021 +0200","running codes",""
26902,4fea984,Gergely Attila Kiss,"Sat Sep 4 13:28:03 2021 +0200","add manuscript",""
26902,5630dd5,Gergely Attila Kiss,"Fri Sep 3 23:27:40 2021 +0200","initial commit",""
17262,52a247d,Gergely Attila Kiss,"Tue Nov 23 09:15:17 2021 +0100","update report"," (tag: accepted, origin/version3)"
17262,b4f774a,Gergely Attila Kiss,"Tue Nov 23 09:10:55 2021 +0100","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
17262,a1e70a0,Gergely Attila Kiss,"Fri Nov 12 12:44:33 2021 +0100","update report"," (origin/version2)"
17262,adedff9,Gergely Attila Kiss,"Fri Nov 12 12:35:42 2021 +0100","add manuscript",""
17262,99bae70,Gergely Attila Kiss,"Fri Nov 12 12:34:17 2021 +0100","update to zenodo v2",""
17262,5d3c8ef,Miklos Koren,"Tue Oct 5 23:03:48 2021 +0200","Report"," (origin/version1)"
17262,50250de,Gergely Attila Kiss,"Wed Sep 15 14:20:52 2021 +0200","add report",""
17262,0707870,Gergely Attila Kiss,"Wed Sep 15 13:49:06 2021 +0200","initial commit",""
29186,21d8d9b,csokaimola,"Fri Oct 22 17:21:03 2021 +0200","update report"," (tag: accepted, origin/version2)"
29186,7eca921,csokaimola,"Fri Oct 22 17:04:20 2021 +0200","add files from https://zenodo.org/record/5575529#.YXLSdHuxWEB version2"," (HEAD -> author, origin/author, origin/HEAD)"
29186,66b63ac,Miklos Koren,"Wed Oct 6 20:13:46 2021 +0200","Report"," (origin/version1)"
29186,798a05c,csokaimola,"Wed Sep 22 12:31:20 2021 +0200","set paths to run the code",""
29186,ac18726,csokaimola,"Wed Sep 22 12:30:34 2021 +0200","add report",""
29186,c1ab078,csokaimola,"Wed Sep 22 11:51:48 2021 +0200","add MS",""
29186,5e91252,csokaimola,"Wed Sep 22 11:47:05 2021 +0200","initialize repo, upload files from zenodo https://zenodo.org/record/5510544#.YUI9f51KiUk",""
29498,fef3a70,Gergely Attila Kiss,"Sat Oct 23 12:44:39 2021 +0200","update report"," (tag: accepted, origin/version2)"
29498,411465a,Gergely Attila Kiss,"Fri Oct 22 14:02:55 2021 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29498,cf67db3,Miklos Koren,"Thu Oct 7 16:47:40 2021 +0200","Report"," (origin/version1)"
29498,2691ed6,Gergely Attila Kiss,"Wed Sep 22 14:27:17 2021 +0200","run codes and add manuscript",""
29498,aea2a36,Gergely Attila Kiss,"Wed Sep 22 12:49:04 2021 +0200","add manuscript",""
29498,ce410eb,Gergely Attila Kiss,"Wed Sep 22 12:43:59 2021 +0200","initial commit",""
24854,3ea84c3,Gergely Attila Kiss,"Sun Oct 10 16:41:22 2021 +0200","run codes and update report"," (tag: accepted, origin/version2)"
24854,e7640ff,Gergely Attila Kiss,"Sun Oct 10 11:19:57 2021 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
24854,5e24431,Miklos Koren,"Thu Oct 7 16:32:44 2021 +0200","Report"," (origin/version1)"
24854,7349d22,Imola Csóka,"Tue Sep 28 14:57:02 2021 +0200","Update report.yaml",""
24854,ac5871c,csokaimola,"Wed Sep 22 14:02:10 2021 +0200","add report",""
24854,23f777c,csokaimola,"Wed Sep 22 13:29:02 2021 +0200","add MS",""
24854,837d8eb,csokaimola,"Wed Sep 22 13:27:55 2021 +0200","initialize repo, add files from zenodo https://zenodo.org/record/5519452#.YUsQ1jqxWEB",""
26888,018f04d,Gergely Attila Kiss,"Fri Nov 12 13:12:14 2021 +0100","update report"," (tag: accepted, origin/version2)"
26888,664c98e,Gergely Attila Kiss,"Fri Nov 12 13:00:38 2021 +0100","update to zenodo v2",""
26888,c5fc910,Miklos Koren,"Tue Oct 19 18:07:03 2021 +0200","Report"," (origin/version1)"
26888,a603e9f,Imola Csóka,"Mon Oct 4 12:17:37 2021 +0200","update report (typeform arrived)",""
26888,c74fdd0,Imola Csóka,"Tue Sep 28 14:55:38 2021 +0200","Update report.yaml",""
26888,3761aab,Gergely Attila Kiss,"Wed Sep 22 15:07:32 2021 +0200","run codes and add report",""
26888,fc73b22,Gergely Attila Kiss,"Wed Sep 22 14:40:47 2021 +0200","add the apropriate MS"," (HEAD -> author, origin/author, origin/HEAD)"
26888,bc3b9a9,Gergely Attila Kiss,"Wed Sep 22 14:30:59 2021 +0200","add manuscript",""
26888,2cc1dec,Gergely Attila Kiss,"Wed Sep 22 14:29:15 2021 +0200","initial commit",""
28784,7dcb22d,Gergely Attila Kiss,"Wed Jan 5 21:33:27 2022 +0100","update report"," (tag: accepted, origin/version3)"
28784,086c941,Gergely Attila Kiss,"Wed Jan 5 21:17:19 2022 +0100","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
28784,fcfd2b9,Miklos Koren,"Fri Dec 17 16:00:45 2021 +0100","Version sent"," (origin/version2)"
28784,19d3b6b,Miklos Koren,"Fri Dec 17 15:57:30 2021 +0100","Report",""
28784,c9b1fba,Gergely Attila Kiss,"Sun Dec 12 14:50:59 2021 +0100","run codes and update report",""
28784,64af8dc,Gergely Attila Kiss,"Sun Dec 12 14:23:40 2021 +0100","update to zenodo v2",""
28784,82c62a7,Miklos Koren,"Tue Oct 19 18:14:21 2021 +0200","Report"," (origin/version1)"
28784,81b3f94,Gergely Attila Kiss,"Tue Sep 28 21:30:06 2021 +0200","run codes and add report",""
28784,4c0f9bd,Gergely Attila Kiss,"Thu Sep 23 09:51:55 2021 +0200","add manuscript",""
28784,d3d640c,Gergely Attila Kiss,"Thu Sep 23 09:50:18 2021 +0200","initial commit",""
27228,21afcbc,Gergely Attila Kiss,"Sat Oct 30 11:39:37 2021 +0200","update report based on nswer of the authors"," (tag: accepted, origin/version1)"
27228,6e78980,Miklos Koren,"Thu Oct 21 15:57:39 2021 +0200","Report",""
27228,ba05b92,Miklos Koren,"Thu Oct 21 15:56:37 2021 +0200","Report",""
27228,20cf431,Miklos Koren,"Thu Oct 21 15:55:21 2021 +0200","Report",""
27228,d6bf6c6,Miklos Koren,"Thu Oct 21 15:55:04 2021 +0200","Report",""
27228,3d9f680,csokaimola,"Tue Oct 5 13:59:44 2021 +0200","run code",""
27228,2978c2c,csokaimola,"Thu Sep 30 13:48:29 2021 +0200","add report",""
27228,545225b,csokaimola,"Thu Sep 30 13:43:07 2021 +0200","add MS"," (HEAD -> author, origin/author, origin/HEAD)"
27228,1361172,csokaimola,"Thu Sep 30 13:21:36 2021 +0200","ad files from zenodo https://zenodo.org/record/5518208#.YVWcgn2xXIV",""
26570,696c749,Miklos Koren,"Thu Nov 25 14:57:53 2021 +0100","Report"," (origin/version2)"
26570,3fae43d,Gergely Attila Kiss,"Tue Nov 23 23:35:39 2021 +0100","update report",""
26570,d9e7ab0,Gergely Attila Kiss,"Tue Nov 23 19:50:58 2021 +0100","update to zenodo v2"," (tag: accepted, origin/author)"
26570,2ca651d,Miklos Koren,"Thu Oct 21 16:02:08 2021 +0200","Report"," (HEAD -> version1, origin/version1, origin/HEAD)"
26570,b913993,Miklos Koren,"Thu Oct 21 16:02:00 2021 +0200","Report",""
26570,3fa65ea,Gergely Attila Kiss,"Sat Oct 2 11:03:15 2021 +0200","update report",""
26570,6ff0b87,Gergely Attila Kiss,"Sat Oct 2 08:33:30 2021 +0200","run codes",""
26570,b5b4d1d,Gergely Attila Kiss,"Fri Oct 1 21:50:27 2021 +0200","try running make",""
26570,85d68bb,Gergely Attila Kiss,"Fri Oct 1 19:35:18 2021 +0200","initial commit",""
24710,ef59292,Gergely Attila Kiss,"Fri Oct 22 13:19:30 2021 +0200","update report"," (tag: accepted, origin/version2)"
24710,c137426,Gergely Attila Kiss,"Fri Oct 22 13:13:17 2021 +0200","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
24710,9173212,Miklos Koren,"Tue Oct 19 17:58:27 2021 +0200","Report"," (origin/version1)"
24710,0f3cc6e,Gergely Attila Kiss,"Mon Oct 4 21:13:03 2021 +0200","add report",""
24710,476a3a4,Gergely Attila Kiss,"Mon Oct 4 20:42:40 2021 +0200","add manuscript",""
24710,9ea6bfd,Gergely Attila Kiss,"Mon Oct 4 18:46:06 2021 +0200","initial commit",""
27720,eeb3e0d,Miklos Koren,"Wed Nov 24 17:50:31 2021 +0100","Version sent"," (origin/version2)"
27720,e511bbe,Gergely Attila Kiss,"Wed Nov 24 11:53:18 2021 +0100","update report"," (origin/version3)"
27720,60f9424,Gergely Attila Kiss,"Wed Nov 24 11:29:35 2021 +0100","update to zenodo v3.0"," (origin/author)"
27720,04a0302,Miklos Koren,"Fri Nov 5 15:42:46 2021 +0100","Report",""
27720,2013306,Miklos Koren,"Fri Nov 5 15:39:31 2021 +0100","Report",""
27720,234aaa7,Gergely Attila Kiss,"Sun Oct 31 13:01:35 2021 +0100","update report",""
27720,8ae1f22,Gergely Attila Kiss,"Sun Oct 31 11:48:03 2021 +0100","Merge local author branch to github",""
27720,210a215,Gergely Attila Kiss,"Sun Oct 31 00:03:41 2021 +0200","update to zenodo v2"," (tag: accepted)"
27720,10b30de,Miklos Koren,"Thu Oct 21 16:05:38 2021 +0200","Report"," (HEAD -> version1, origin/version1, origin/HEAD)"
27720,2ee0d12,Miklos Koren,"Thu Oct 21 16:05:30 2021 +0200","Report",""
27720,08b7dcf,Gergely Attila Kiss,"Fri Oct 8 18:49:16 2021 +0200","finish up report",""
27720,acc9e8c,Gergely Attila Kiss,"Fri Oct 8 17:27:19 2021 +0200","run master_file.do",""
27720,134a753,Gergely Attila Kiss,"Tue Oct 5 18:33:29 2021 +0200","add report and try to run codes",""
27720,aa9a11b,Gergely Attila Kiss,"Tue Oct 5 10:42:46 2021 +0200","add report",""
27720,76e2678,Gergely Attila Kiss,"Tue Oct 5 09:53:57 2021 +0200","add manuscript",""
27720,3a47201,Gergely Attila Kiss,"Tue Oct 5 09:51:58 2021 +0200","add manuscript",""
27720,cb25fbe,Gergely Attila Kiss,"Mon Oct 4 21:47:07 2021 +0200","initial commit",""
29473,32c2518,Miklos Koren,"Tue Oct 19 18:01:54 2021 +0200","Report"," (tag: accepted, origin/version1)"
29473,8bd11e8,Gergely Attila Kiss,"Tue Oct 5 09:47:09 2021 +0200","add report",""
29473,c581fe6,Gergely Attila Kiss,"Tue Oct 5 07:02:27 2021 +0200","run_all scratch=true",""
29473,224bed2,Gergely Attila Kiss,"Mon Oct 4 21:45:22 2021 +0200","run all and add manuscript",""
29473,16a3c5b,Gergely Attila Kiss,"Mon Oct 4 21:17:22 2021 +0200","add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
29473,a2f717a,Gergely Attila Kiss,"Mon Oct 4 21:16:24 2021 +0200","initial commit",""
27863,623cf1b,Gergely Attila Kiss,"Tue Jan 4 20:31:26 2022 +0100","update report"," (tag: accepted, origin/version3)"
27863,33be3d2,Gergely Attila Kiss,"Tue Jan 4 19:04:01 2022 +0100","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
27863,a2caa35,Miklos Koren,"Thu Nov 25 14:43:50 2021 +0100","Version sent"," (origin/version2)"
27863,1976dbd,Miklos Koren,"Thu Nov 25 14:42:58 2021 +0100","Report",""
27863,e2987ff,Gergely Attila Kiss,"Mon Nov 22 12:37:34 2021 +0100","update report",""
27863,93d8aaf,Gergely Attila Kiss,"Mon Nov 22 10:28:06 2021 +0100","update to zenodo v2",""
27863,1ba558f,Miklos Koren,"Thu Oct 21 16:09:16 2021 +0200","Report"," (origin/version1)"
27863,17e29fc,Miklos Koren,"Thu Oct 21 16:09:09 2021 +0200","Report",""
27863,9215453,Gergely Attila Kiss,"Sun Oct 10 17:17:06 2021 +0200","update report",""
27863,6fe0881,Gergely Attila Kiss,"Sun Oct 10 12:27:58 2021 +0200","update report",""
27863,acbb26e,Gergely Attila Kiss,"Sun Oct 10 12:11:53 2021 +0200","add report",""
27863,d720fbb,Gergely Attila Kiss,"Sun Oct 10 11:50:56 2021 +0200","add manuscript",""
27863,2d8d0dd,Gergely Attila Kiss,"Sun Oct 10 11:49:43 2021 +0200","add manuscript",""
27863,0f3f9db,Gergely Attila Kiss,"Sun Oct 10 11:44:10 2021 +0200","initial commit",""
29285,567acb7,Gergely Attila Kiss,"Fri Nov 12 13:31:45 2021 +0100","update report"," (origin/version2)"
29285,8a062ba,Gergely Attila Kiss,"Fri Nov 12 13:21:49 2021 +0100","update to zenodo v2: Nov 7, 2021"," (HEAD -> author, tag: accepted, origin/author, origin/HEAD)"
29285,cc506db,Miklos Koren,"Thu Nov 4 10:55:37 2021 +0100","Report"," (origin/version1)"
29285,ed5a3d0,Miklos Koren,"Thu Nov 4 10:51:02 2021 +0100","Report",""
29285,bffe8c9,Miklos Koren,"Thu Nov 4 10:50:49 2021 +0100","Report",""
29285,12a982c,Gergely Attila Kiss,"Sun Oct 10 18:41:50 2021 +0200","add save outputs to the report",""
29285,9d140b7,Gergely Attila Kiss,"Sun Oct 10 18:36:10 2021 +0200","run codes",""
29285,d45a9fd,Gergely Attila Kiss,"Sun Oct 10 17:24:54 2021 +0200","add manuscript",""
29285,7f0b7ab,Gergely Attila Kiss,"Sun Oct 10 17:24:14 2021 +0200","add manuscript",""
29285,58a83dd,Gergely Attila Kiss,"Sun Oct 10 17:20:27 2021 +0200","initial commit",""
27214,7bbd81d,Gergely Attila Kiss,"Tue Nov 23 08:24:56 2021 +0100","update report"," (tag: accepted, origin/version2)"
27214,a2aefa6,Gergely Attila Kiss,"Mon Nov 22 22:49:04 2021 +0100","update to zenodo v2"," (HEAD -> author, origin/author, origin/HEAD)"
27214,2ac0fe2,Miklos Koren,"Thu Nov 4 11:19:47 2021 +0100","Report"," (origin/version1)"
27214,9190176,csokaimola,"Fri Oct 22 18:09:00 2021 +0200","update report",""
27214,19c9e1d,csokaimola,"Fri Oct 22 17:56:52 2021 +0200","add MS",""
27214,b41edec,csokaimola,"Fri Oct 22 17:55:15 2021 +0200","add report",""
27214,51c928d,csokaimola,"Fri Oct 22 17:50:40 2021 +0200","add files from zenodo https://zenodo.org/record/5574583#.YXLcHHuxWEA",""
28064,219d041,Miklos Koren,"Mon Jan 31 15:01:52 2022 +0100","Verify that only README changed"," (HEAD -> author, tag: accepted-2022-01-31, origin/author, origin/HEAD)"
28064,db2d693,Miklos Koren,"Mon Jan 31 14:59:38 2022 +0100","Revert "Download files from https://zenodo.org/record/5930274/files/Replication%20Package%20for%20Welfare%20and%20Redistribution%20in%20Residential%20Electricity%20Markets%20with%20Solar%20Power.zip?download=1"",""
28064,af23f79,Miklos Koren,"Mon Jan 31 14:58:32 2022 +0100","Download files from https://zenodo.org/record/5930274/files/Replication%20Package%20for%20Welfare%20and%20Redistribution%20in%20Residential%20Electricity%20Markets%20with%20Solar%20Power.zip?download=1",""
28064,bcebbb2,Gergely Attila Kiss,"Fri Jan 21 10:41:37 2022 +0100","update report"," (tag: accepted, origin/version2)"
28064,2661884,Gergely Attila Kiss,"Mon Dec 13 19:58:59 2021 +0100","add updated readme",""
28064,17e9014,Gergely Attila Kiss,"Sun Dec 5 17:03:36 2021 +0100","update report",""
